賒	cia1
硨	cia1
奢	cia1
赤	ciah4
鵲	ciag4
雀	ciag4
綽	ciag4
戳	ciag4
請	cian2
且	cian2
鯧	ciang1
閶	ciang1
菖	ciang1
猖	ciang1
昌	ciang1
娼	ciang1
嗆	ciang1
倡	ciang1
闡	ciang2
氅	ciang2
昶	ciang2
敞	ciang2
廠	ciang2
嗆	ciang2
蒨	ciang3
茜	ciang3
唱	ciang3
倡	ciang3
長	ciang5
釺	ciang5
薔	ciang5
萇	ciang5
爿	ciang5
檣	ciang5
嬙	ciang5
笑	ciê3
尺	ciêh4
呎	ciêh4
蓆	ciêh8
席	ciêh8
趄	ciêg4
沏	ciêg4
切	ciêg4
籤	ciêm1
簽	ciêm1
扦	ciêm1
僉	ciêm1
僭	ciêm3
纖	ciêm5
潜	ciêm5
潛	ciêm5
殲	ciêm5
鎗	ciên1
槍	ciên1
搶	ciên2
牆	ciên5
象	ciên6
橡	ciên6
像	ciên6
搶	ciên7
匠	ciên7
韆	ciêng1
阡	ciêng1
遷	ciêng1
躚	ciêng1
芊	ciêng1
淺	ciêng2
竊	ciêb4
妾	ciêb4
彳	cih4
蠘	cih8
柒	cig4
拭	cig4
七	cig4
深	cim1
鋟	cim2
寢	cim2
沁	cim3
唚	cim3
吣	cim3
鱘	cim5
駸	cim5
蕁	cim5
潯	cim5
撏	cim5
尋	cim5
侵	cim5
鮮	cin1
齒	cin2
眵	cin2
恥	cin2
侈	cin2
親	cing1
齔	cing3
襯	cing3
稱	cing3
秤	cing3
櫬	cing3
凊	cing3
螓	cing5
臣	cing5
秦	cing5
鍬	ciou1
誚	ciou2
稍	ciou2
潲	ciou2
愀	ciou2
悄	ciou2
峭	ciou2
嘲	ciou2
俏	ciou2
朝	ciou5
晁	ciou5
輯	cib4
蕺	cib4
葺	cib4
緝	cib4
楫	cib4
戢	cib4
鶖	ciu1
鰍	ciu1
鬚	ciu1
鞦	ciu1
鞦	ciu1
鍬	ciu1
萩	ciu1
秋	ciu1
瞅	ciu1
甃	ciu1
湫	ciu1
楸	ciu1
揫	ciu1
揪	ciu1
愀	ciu1
啾	ciu1
初	ciu1
醜	ciu2
掱	ciu2
手	ciu2
